item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01204,ORD0138,PROD0419,2,2716.37,49
ITEM01206,ORD0274,PROD0478,2,1303.67,0
ITEM01207,ORD0167,PROD0438,2,3855.11,32
ITEM01208,ORD0417,PROD0011,5,2572.1,3
ITEM01209,ORD0202,PROD0070,2,336.89,9
ITEM01211,ORD0294,PROD0401,3,2365.79,29
ITEM01212,ORD0090,PROD0364,1,3595.81,10
ITEM01213,ORD0328,PROD0311,1,428.66,24
ITEM01214,ORD0070,PROD0001,3,2357.79,31
ITEM01215,ORD0347,PROD0387,4,2796.55,46
ITEM01216,ORD0207,PROD0456,5,2386.44,41
ITEM01217,ORD0483,PROD0267,3,3953.29,36
ITEM01218,ORD0368,PROD0429,4,3782.99,33
ITEM01219,ORD0480,PROD0209,2,2565.45,31
ITEM01220,ORD0065,PROD0413,1,1113.78,38
ITEM01221,ORD0189,PROD0432,3,666.13,26
ITEM01222,ORD0196,PROD0193,3,1930.75,20
ITEM01223,ORD0250,PROD0102,1,1156.3,49
ITEM01224,ORD0327,PROD0385,2,2304.71,37
ITEM01225,ORD0405,PROD0389,2,3280.45,19
ITEM01226,ORD0203,PROD0126,2,180.25,14
ITEM01227,ORD0463,PROD0225,3,2485.2,29
ITEM01228,ORD0365,PROD0239,3,4423.68,29
ITEM01229,ORD0067,PROD0213,1,1302.29,9
ITEM01231,ORD0180,PROD0239,4,4446.53,27
ITEM01232,ORD0040,PROD0307,3,1838.39,32
ITEM01234,ORD0035,PROD0181,3,1048.05,32
ITEM01236,ORD0288,PROD0139,1,220.95,13
ITEM01237,ORD0323,PROD0267,3,218.29,25
ITEM01238,ORD0172,PROD0409,5,2355.43,39
ITEM01239,ORD0168,PROD0146,3,349.49,33
ITEM01241,ORD0391,PROD0264,1,3364.97,35
ITEM01242,ORD0374,PROD0384,5,2579.14,9
ITEM01243,ORD0478,PROD0423,4,1717.75,45
ITEM01244,ORD0226,PROD0375,3,805.36,48
ITEM01245,ORD0469,PROD0101,1,3122.68,17
ITEM01247,ORD0489,PROD0069,2,2150.04,12
ITEM01248,ORD0214,PROD0410,2,2191.87,36
ITEM01249,ORD0131,PROD0470,2,102.78,4
ITEM01251,ORD0403,PROD0034,2,2394.7,10
ITEM01252,ORD0474,PROD0345,4,659.76,42
ITEM01253,ORD0236,PROD0416,3,3122.31,23
ITEM01254,ORD0436,PROD0241,3,2927.51,35
ITEM01255,ORD0456,PROD0462,3,3194.47,20
ITEM01257,ORD0413,PROD0305,2,1208.37,1
ITEM01259,ORD0154,PROD0256,4,351.3,37
ITEM01260,ORD0154,PROD0411,3,621.83,9
ITEM01261,ORD0285,PROD0115,2,4415.66,15
ITEM01262,ORD0238,PROD0464,2,4637.65,44
ITEM01263,ORD0278,PROD0259,3,2121.96,25
ITEM01265,ORD0084,PROD0320,4,4747.61,42
ITEM01266,ORD0034,PROD0397,3,4638.01,3
ITEM01267,ORD0224,PROD0208,4,854.83,30
ITEM01268,ORD0016,PROD0171,3,679.31,15
ITEM01270,ORD0302,PROD0110,4,2207.52,15
ITEM01271,ORD0147,PROD0125,5,4042.19,21
ITEM01272,ORD0082,PROD0307,3,3007.89,5
ITEM01275,ORD0479,PROD0497,2,4960.0,0
ITEM01277,ORD0348,PROD0352,3,3363.69,5
ITEM01278,ORD0021,PROD0085,3,1717.69,2
ITEM01279,ORD0299,PROD0043,1,3110.38,12
ITEM01280,ORD0405,PROD0088,4,4138.54,31
ITEM01281,ORD0056,PROD0137,5,1528.0,33
ITEM01284,ORD0359,PROD0264,1,2532.44,14
ITEM01286,ORD0341,PROD0084,4,4070.33,22
ITEM01287,ORD0488,PROD0261,3,1538.9,45
ITEM01288,ORD0418,PROD0206,4,4054.13,15
ITEM01290,ORD0124,PROD0237,2,3545.85,2
ITEM01292,ORD0056,PROD0230,2,831.7,4
ITEM01293,ORD0145,PROD0395,3,3469.86,37
ITEM01294,ORD0123,PROD0368,4,2233.14,7
ITEM01295,ORD0477,PROD0330,5,3673.96,19
ITEM01296,ORD0480,PROD0364,2,4488.39,41
ITEM01297,ORD0018,PROD0187,2,2014.89,22
ITEM01298,ORD0034,PROD0026,1,4221.49,16
ITEM01299,ORD0200,PROD0096,4,2371.17,25
ITEM01300,ORD0402,PROD0364,3,2303.1,20
ITEM01301,ORD0382,PROD0495,4,3326.18,48
ITEM01302,ORD0291,PROD0445,2,136.45,50
ITEM01305,ORD0123,PROD0263,5,2527.25,17
ITEM01306,ORD0465,PROD0104,2,2147.56,49
ITEM01309,ORD0423,PROD0497,5,1088.39,9
ITEM01310,ORD0171,PROD0349,5,1439.89,25
ITEM01311,ORD0456,PROD0271,5,3101.07,39
ITEM01312,ORD0101,PROD0223,1,2329.27,46
ITEM01313,ORD0303,PROD0281,3,2740.08,48
ITEM01314,ORD0234,PROD0023,3,1729.77,26
ITEM01315,ORD0302,PROD0322,1,2425.14,26
ITEM01316,ORD0476,PROD0238,5,2902.3,20
ITEM01317,ORD0428,PROD0303,2,2301.43,19
ITEM01318,ORD0457,PROD0334,1,4102.01,42
ITEM01319,ORD0464,PROD0297,3,2034.58,0
ITEM01320,ORD0272,PROD0118,1,1186.82,28
ITEM01321,ORD0123,PROD0204,1,2207.05,4
ITEM01322,ORD0411,PROD0412,3,2722.76,34
ITEM01325,ORD0027,PROD0255,5,1145.73,42
ITEM01327,ORD0288,PROD0372,3,968.46,41
ITEM01328,ORD0103,PROD0008,4,490.42,41
ITEM01329,ORD0126,PROD0485,4,201.39,8
ITEM01330,ORD0477,PROD0384,3,928.21,18
ITEM01331,ORD0344,PROD0132,4,893.12,27
ITEM01333,ORD0478,PROD0148,3,4989.64,44
ITEM01335,ORD0448,PROD0063,1,4772.57,4
ITEM01338,ORD0428,PROD0400,5,2379.96,7
ITEM01339,ORD0247,PROD0343,5,1463.67,5
ITEM01340,ORD0183,PROD0404,1,1830.88,24
ITEM01341,ORD0413,PROD0097,5,4730.21,46
ITEM01343,ORD0393,PROD0045,1,895.23,21
ITEM01344,ORD0083,PROD0268,5,1051.44,48
ITEM01345,ORD0324,PROD0180,1,1766.89,24
ITEM01346,ORD0406,PROD0388,4,607.49,32
ITEM01347,ORD0398,PROD0416,4,1140.56,12
ITEM01348,ORD0318,PROD0327,4,3889.97,47
ITEM01349,ORD0358,PROD0035,2,4189.1,49
ITEM01350,ORD0254,PROD0286,4,1997.65,41
ITEM01351,ORD0189,PROD0102,1,278.26,12
ITEM01352,ORD0002,PROD0293,3,183.89,42
ITEM01353,ORD0479,PROD0191,3,2136.12,0
ITEM01354,ORD0497,PROD0162,4,517.6,6
ITEM01355,ORD0305,PROD0267,5,3854.01,37
ITEM01356,ORD0070,PROD0243,4,2812.57,35
ITEM01358,ORD0403,PROD0428,3,1305.58,34
ITEM01359,ORD0421,PROD0218,3,290.8,6
ITEM01360,ORD0029,PROD0481,3,3357.64,8
ITEM01362,ORD0175,PROD0436,4,4908.42,33
ITEM01363,ORD0187,PROD0039,4,1611.09,19
ITEM01365,ORD0095,PROD0365,1,4360.57,33
ITEM01366,ORD0309,PROD0307,1,1876.41,6
ITEM01367,ORD0500,PROD0136,3,1659.73,7
ITEM01368,ORD0094,PROD0296,2,2952.92,5
ITEM01370,ORD0282,PROD0387,5,4573.57,5
ITEM01371,ORD0416,PROD0365,5,4682.53,44
ITEM01372,ORD0280,PROD0153,5,3323.71,6
ITEM01373,ORD0459,PROD0207,1,1628.27,26
ITEM01375,ORD0071,PROD0036,1,4750.02,37
ITEM01376,ORD0003,PROD0055,4,308.37,23
ITEM01377,ORD0208,PROD0278,1,1394.98,37
ITEM01379,ORD0095,PROD0333,5,3533.42,6
ITEM01380,ORD0323,PROD0416,1,2404.55,46
ITEM01381,ORD0363,PROD0065,2,3715.52,43
ITEM01382,ORD0261,PROD0123,4,125.9,33
ITEM01384,ORD0432,PROD0097,4,2783.06,3
ITEM01385,ORD0221,PROD0109,5,3367.72,12
ITEM01386,ORD0423,PROD0271,3,1786.91,25
ITEM01387,ORD0499,PROD0303,4,4562.66,18
ITEM01388,ORD0138,PROD0128,5,4295.09,7
ITEM01390,ORD0001,PROD0059,4,2994.61,47
ITEM01391,ORD0130,PROD0354,2,2925.42,41
ITEM01393,ORD0119,PROD0128,1,3683.14,43
ITEM01394,ORD0203,PROD0069,2,1455.09,7
ITEM01395,ORD0295,PROD0002,2,3614.46,44
ITEM01396,ORD0008,PROD0212,1,1772.65,28
ITEM01398,ORD0211,PROD0194,5,3433.54,28
ITEM01399,ORD0340,PROD0104,2,1113.23,22
ITEM01400,ORD0097,PROD0446,2,2500.58,17
ITEM01401,ORD0224,PROD0026,3,114.98,29
ITEM01402,ORD0082,PROD0032,1,3766.79,33
ITEM01403,ORD0149,PROD0105,4,641.04,18
ITEM01404,ORD0073,PROD0146,3,967.59,49
ITEM01405,ORD0008,PROD0243,5,419.95,29
ITEM01407,ORD0443,PROD0142,4,4821.19,17
ITEM01408,ORD0083,PROD0246,2,2246.83,8
ITEM01409,ORD0009,PROD0400,2,3261.58,24
ITEM01410,ORD0113,PROD0486,5,2597.52,9
ITEM01411,ORD0057,PROD0138,3,2657.94,44
ITEM01412,ORD0051,PROD0140,5,4017.36,47
ITEM01413,ORD0207,PROD0011,1,2879.06,6
ITEM01414,ORD0124,PROD0461,3,1335.28,15
ITEM01415,ORD0388,PROD0491,5,4293.67,36
ITEM01416,ORD0410,PROD0474,5,4616.95,40
ITEM01417,ORD0255,PROD0271,1,830.57,1
ITEM01418,ORD0168,PROD0394,5,2156.66,21
ITEM01419,ORD0001,PROD0247,2,1018.12,46
ITEM01421,ORD0301,PROD0103,4,3382.2,38
ITEM01422,ORD0290,PROD0289,3,570.84,30
ITEM01423,ORD0320,PROD0101,2,1691.1,21
ITEM01424,ORD0183,PROD0242,2,2709.18,31
ITEM01425,ORD0117,PROD0221,5,180.51,4
ITEM01426,ORD0053,PROD0290,2,1233.39,2
ITEM01428,ORD0038,PROD0053,5,2262.28,8
ITEM01429,ORD0114,PROD0378,2,1170.51,6
ITEM01430,ORD0019,PROD0132,1,4599.2,26
ITEM01431,ORD0062,PROD0144,5,4460.03,13
ITEM01434,ORD0481,PROD0390,2,316.44,44
ITEM01435,ORD0142,PROD0278,2,3320.76,44
ITEM01436,ORD0374,PROD0004,4,4103.62,13
ITEM01437,ORD0408,PROD0211,3,590.46,32
ITEM01441,ORD0293,PROD0011,3,1043.47,10
ITEM01442,ORD0120,PROD0378,1,3688.96,12
ITEM01443,ORD0424,PROD0108,2,749.88,29
ITEM01444,ORD0032,PROD0339,4,1205.56,8
ITEM01445,ORD0017,PROD0061,2,1896.55,48
ITEM01447,ORD0079,PROD0353,1,4184.74,10
ITEM01448,ORD0243,PROD0194,1,939.74,2
ITEM01449,ORD0273,PROD0090,4,631.77,48
ITEM01450,ORD0081,PROD0109,1,853.32,6
ITEM01452,ORD0366,PROD0285,5,4754.84,37
ITEM01454,ORD0081,PROD0425,5,2710.95,36
ITEM01455,ORD0111,PROD0489,4,2181.94,39
ITEM01456,ORD0429,PROD0407,4,1467.96,16
ITEM01458,ORD0193,PROD0396,5,2377.86,5
ITEM01459,ORD0448,PROD0298,1,4003.35,8
ITEM01460,ORD0462,PROD0028,2,3711.32,34
ITEM01461,ORD0487,PROD0439,1,2844.32,25
ITEM01462,ORD0466,PROD0333,5,3591.0,8
ITEM01463,ORD0028,PROD0266,2,2741.22,14
ITEM01464,ORD0410,PROD0065,2,4549.21,32
ITEM01465,ORD0440,PROD0311,5,4433.66,15
ITEM01466,ORD0276,PROD0283,1,1761.65,34
ITEM01468,ORD0424,PROD0092,1,2195.83,13
ITEM01469,ORD0072,PROD0412,2,3524.0,5
ITEM01470,ORD0266,PROD0076,5,2267.5,27
ITEM01473,ORD0016,PROD0017,1,3922.23,49
ITEM01474,ORD0341,PROD0354,1,4328.14,46
ITEM01475,ORD0016,PROD0043,3,908.13,47
ITEM01476,ORD0414,PROD0327,5,497.21,44
ITEM01477,ORD0098,PROD0247,1,2251.0,34
ITEM01478,ORD0332,PROD0191,1,3958.58,47
ITEM01480,ORD0161,PROD0195,1,3993.98,32
ITEM01481,ORD0331,PROD0149,3,1377.94,5
ITEM01482,ORD0280,PROD0417,2,3041.71,36
ITEM01484,ORD0040,PROD0078,2,4139.35,18
ITEM01485,ORD0257,PROD0319,1,1639.16,30
ITEM01486,ORD0021,PROD0260,4,2389.83,2
ITEM01487,ORD0307,PROD0026,1,3343.98,15
ITEM01488,ORD0194,PROD0177,3,534.57,46
ITEM01490,ORD0289,PROD0063,2,2123.56,17
ITEM01491,ORD0262,PROD0117,3,1910.87,3
ITEM01493,ORD0374,PROD0022,5,3600.01,40
ITEM01494,ORD0241,PROD0028,4,1118.79,26
ITEM01495,ORD0309,PROD0439,5,2835.49,39
ITEM01496,ORD0182,PROD0403,1,3884.6,49
ITEM01497,ORD0326,PROD0488,5,1005.36,4
ITEM01498,ORD0032,PROD0138,1,4647.88,25
ITEM01499,ORD0130,PROD0428,5,708.9,35
ITEM01500,ORD0469,PROD0271,1,1381.88,46
